sample_name,Broken,species,object_num,age
MV1012-BC-6,broken,nonionella stella,87,2003.3
MV1012-BC-6,broken,nonionella stella,88,2003.3
MV1012-BC-6,unbroken,nonionella stella,89,2003.3
MV1012-BC-6,unbroken,nonionella stella,90,2003.3
MV1012-BC-6,unbroken,chilostomella oolina,91,2003.3
MV1012-BC-6,broken,bolivina seminuda,92,2003.3
MV1012-BC-6,broken,nonionella stella,93,2003.3
MV1012-BC-6,unbroken,NOT FORAM,94,2003.3
MV1012-BC-6,unbroken,suggrunda eckisi,95,2003.3
MV1012-BC-6,broken,NOT FORAM,96,2003.3
MV1012-BC-6,unbroken,chilostomella oolina,97,2003.3
MV1012-BC-6,broken,NOT FORAM,98,2003.3
MV1012-BC-6,unbroken,nonionella stella,99,2003.3
MV1012-BC-6,broken,nonionella stella,100,2003.3
MV1012-BC-6,unbroken,bolivina argentea,101,2003.3
MV1012-BC-6,unbroken,nonionella stella,102,2003.3
MV1012-BC-6,unbroken,nonionella stella,103,2003.3
MV1012-BC-6,unbroken,bolivina argentea,104,2003.3
MV1012-BC-6,unbroken,nonionella stella,105,2003.3
MV1012-BC-6,unbroken,nonionella stella,106,2003.3
MV1012-BC-6,unbroken,nonionella stella,107,2003.3
MV1012-BC-6,unbroken,bolivina argentea,108,2003.3
MV1012-BC-6,broken,nonionella stella,109,2003.3
MV1012-BC-6,unbroken,bolivina sp. a,110,2003.3
MV1012-BC-6,unbroken,suggrunda eckisi,111,2003.3
MV1012-BC-6,unbroken,nonionella stella,112,2003.3
MV1012-BC-6,broken,nonionella stella,113,2003.3
MV1012-BC-6,unbroken,nonionella stella,114,2003.3
MV1012-BC-6,unbroken,bolivina argentea,115,2003.3
MV1012-BC-6,broken,bulimina exilis,116,2003.3
MV1012-BC-6,unbroken,suggrunda eckisi,117,2003.3
MV1012-BC-6,broken,bulimina exilis,118,2003.3
MV1012-BC-6,unbroken,nonionella stella,119,2003.3
MV1012-BC-6,broken,nonionella stella,120,2003.3
MV1012-BC-6,broken,bulimina exilis,121,2003.3
MV1012-BC-6,unbroken,bolivina argentea,122,2003.3
MV1012-BC-6,broken,nonionella stella,123,2003.3
MV1012-BC-6,unbroken,nonionella stella,124,2003.3
MV1012-BC-6,unbroken,nonionella stella,125,2003.3
MV1012-BC-6,unbroken,nonionella stella,126,2003.3
MV1012-BC-6,unbroken,nonionella stella,127,2003.3
MV1012-BC-6,unbroken,nonionella stella,128,2003.3
MV1012-BC-6,broken,nonionella stella,129,2003.3
MV1012-BC-6,unbroken,NOT FORAM,130,2003.3
MV1012-BC-6,unbroken,NOT FORAM,131,2003.3
MV1012-BC-6,unbroken,bolivina argentea,132,2003.3
MV1012-BC-6,broken,bolivina interjuncta,133,2003.3
MV1012-BC-6,unbroken,nonionella stella,134,2003.3
MV1012-BC-6,broken,nonionella stella,135,2003.3
MV1012-BC-6,broken,bulimina exilis,136,2003.3
MV1012-BC-6,unbroken,bolivina argentea,137,2003.3
MV1012-BC-6,unbroken,bolivina argentea,138,2003.3
MV1012-BC-6,unbroken,nonionella stella,139,2003.3
MV1012-BC-6,unbroken,bolivina argentea,140,2003.3
MV1012-BC-6,broken,nonionella stella,141,2003.3
MV1012-BC-6,unbroken,nonionella stella,142,2003.3
MV1012-BC-6,broken,bolivina seminuda var. humilis,143,2003.3
MV1012-BC-6,unbroken,NOT FORAM,144,2003.3
MV1012-BC-6,broken,bulimina exilis,145,2003.3
MV1012-BC-6,unbroken,NOT FORAM,146,2003.3
MV1012-BC-6,unbroken,chilostomella oolina,147,2003.3
MV1012-BC-6,unbroken,NOT FORAM,148,2003.3
MV1012-BC-6,broken,nonionella stella,149,2003.3
MV1012-BC-6,unbroken,nonionella stella,150,2003.3
MV1012-BC-6,broken,bulimina exilis,151,2003.3
MV1012-BC-6,broken,nonionella stella,152,2003.3
MV1012-BC-6,broken,NOT FORAM,153,2003.3
MV1012-BC-6,unbroken,nonionella stella,154,2003.3
MV1012-BC-6,unbroken,nonionella stella,155,2003.3
MV1012-BC-6,unbroken,bulimina exilis,156,2003.3
MV1012-BC-6,unbroken,nonionella stella,157,2003.3
MV1012-BC-6,unbroken,chilostomella oolina,158,2003.3
MV1012-BC-6,broken,nonionella stella,159,2003.3
MV1012-BC-6,broken,nonionella stella,160,2003.3
MV1012-BC-6,unbroken,NOT FORAM,161,2003.3
MV1012-BC-6,unbroken,nonionella stella,162,2003.3
MV1012-BC-6,unbroken,bolivina argentea,163,2003.3
MV1012-BC-6,unbroken,suggrunda eckisi,164,2003.3
MV1012-BC-6,unbroken,nonionella stella,165,2003.3
MV1012-BC-6,unbroken,nonionella stella,166,2003.3
MV1012-BC-6,unbroken,NOT FORAM,167,2003.3
MV1012-BC-6,unbroken,chilostomella oolina,168,2003.3
MV1012-BC-6,unbroken,NOT FORAM,169,2003.3
MV1012-BC-6,unbroken,nonionella stella,170,2003.3
MV1012-BC-6,unbroken,nonionella stella,171,2003.3
MV1012-BC-6,broken,NOT FORAM,172,2003.3
MV1012-BC-6,unbroken,NOT FORAM,173,2003.3
MV1012-BC-6,unbroken,nonionella stella,174,2003.3
MV1012-BC-6,unbroken,bulimina exilis,175,2003.3
MV1012-BC-6,unbroken,nonionella stella,176,2003.3
MV1012-BC-6,unbroken,nonionella stella,177,2003.3
MV1012-BC-6,unbroken,nonionella stella,178,2003.3
MV1012-BC-6,unbroken,nonionella stella,179,2003.3
MV1012-BC-6,unbroken,NOT FORAM,180,2003.3
MV1012-BC-6,unbroken,nonionella stella,181,2003.3
MV1012-BC-6,unbroken,nonionella stella,182,2003.3
MV1012-BC-6,broken,bulimina exilis,183,2003.3
MV1012-BC-6,unbroken,nonionella stella,184,2003.3
MV1012-BC-6,unbroken,NOT FORAM,185,2003.3
MV1012-BC-6,unbroken,NOT FORAM,186,2003.3
MV1012-BC-6,unbroken,bolivina argentea,187,2003.3
MV1012-BC-6,unbroken,nonionella stella,188,2003.3
MV1012-BC-6,unbroken,nonionella stella,189,2003.3
MV1012-BC-6,unbroken,nonionella stella,190,2003.3
MV1012-BC-6,broken,nonionella stella,191,2003.3
MV1012-BC-6,unbroken,bulimina exilis,192,2003.3
MV1012-BC-6,unbroken,nonionella stella,193,2003.3
MV1012-BC-6,unbroken,nonionella stella,194,2003.3
MV1012-BC-6,unbroken,nonionella stella,195,2003.3
MV1012-BC-6,unbroken,nonionella stella,196,2003.3
MV1012-BC-6,unbroken,nonionella stella,197,2003.3
MV1012-BC-6,broken,nonionella stella,198,2003.3
MV1012-BC-6,unbroken,NOT FORAM,199,2003.3
MV1012-BC-6,unbroken,bolivina argentea,200,2003.3
MV1012-BC-6,unbroken,NOT FORAM,201,2003.3
MV1012-BC-6,unbroken,NOT FORAM,202,2003.3
MV1012-BC-6,unbroken,nonionella stella,203,2003.3
MV1012-BC-6,unbroken,nonionella stella,204,2003.3
MV1012-BC-6,unbroken,nonionella stella,205,2003.3
MV1012-BC-6,unbroken,nonionella stella,206,2003.3
MV1012-BC-6,broken,bulimina exilis,207,2003.3
MV1012-BC-6,unbroken,bolivina argentea,208,2003.3
MV1012-BC-6,unbroken,bolivina sp. a,209,2003.3
MV1012-BC-6,broken,nonionella stella,210,2003.3
MV1012-BC-6,unbroken,nonionella stella,211,2003.3
MV1012-BC-6,unbroken,praeglobobulimina spinescens,212,2003.3
MV1012-BC-6,unbroken,suggrunda eckisi,213,2003.3
MV1012-BC-6,unbroken,NOT FORAM,214,2003.3
MV1012-BC-6,broken,bolivina argentea,215,2003.3
MV1012-BC-6,unbroken,chilostomella oolina,216,2003.3
MV1012-BC-6,unbroken,suggrunda eckisi,217,2003.3
MV1012-BC-6,unbroken,bolivina spissa,218,2003.3
MV1012-BC-6,unbroken,bolivina spissa,219,2003.3
MV1012-BC-6,unbroken,bolivina sp. a,220,2003.3
MV1012-BC-6,unbroken,bolivina sp. a,221,2003.3
MV1012-BC-6,broken,nonionella stella,222,2003.3
MV1012-BC-6,unbroken,NOT FORAM,223,2003.3
MV1012-BC-6,broken,bulimina exilis,224,2003.3
MV1012-BC-6,unbroken,bolivina argentea,225,2003.3
MV1012-BC-6,unbroken,chilostomella oolina,226,2003.3
MV1012-BC-6,broken,bolivina argentea,227,2003.3
MV1012-BC-6,unbroken,NOT FORAM,228,2003.3
MV1012-BC-6,unbroken,nonionella stella,229,2003.3
MV1012-BC-6,broken,bulimina exilis,230,2003.3
MV1012-BC-6,unbroken,nonionella stella,231,2003.3
MV1012-BC-6,broken,nonionella stella,232,2003.3
MV1012-BC-6,broken,NOT FORAM,233,2003.3
MV1012-BC-6,broken,NOT FORAM,234,2003.3
MV1012-BC-6,broken,NOT FORAM,235,2003.3
MV1012-BC-6,unbroken,nonionella stella,236,2003.3
MV1012-BC-6,broken,bulimina exilis,237,2003.3
MV1012-BC-6,unbroken,bulimina exilis,238,2003.3
MV1012-BC-6,unbroken,nonionella stella,239,2003.3
MV1012-BC-6,broken,bolivina argentea,240,2003.3
MV1012-BC-6,broken,chilostomella oolina,241,2003.3
MV1012-BC-6,unbroken,NOT FORAM,242,2003.3
MV1012-BC-6,broken,NOT FORAM,243,2003.3
MV1012-BC-6,unbroken,NOT FORAM,244,2003.3
MV1012-BC-6,unbroken,bolivina argentea,245,2003.3
MV1012-BC-6,unbroken,nonionella stella,246,2003.3
MV1012-BC-6,unbroken,nonionella stella,247,2003.3
MV1012-BC-6,unbroken,bolivina argentea,248,2003.3
MV1012-BC-6,unbroken,suggrunda eckisi,249,2003.3
MV1012-BC-6,unbroken,suggrunda eckisi,250,2003.3
MV1012-BC-6,unbroken,nonionella stella,251,2003.3
MV1012-BC-6,unbroken,nonionella stella,252,2003.3
MV1012-BC-6,broken,nonionella stella,253,2003.3
MV1012-BC-6,broken,bolivina argentea,254,2003.3
MV1012-BC-6,unbroken,bolivina argentea,255,2003.3
MV1012-BC-6,unbroken,nonionella stella,256,2003.3
MV1012-BC-6,unbroken,bolivina argentea,257,2003.3
MV1012-BC-6,broken,nonionella stella,258,2003.3
MV1012-BC-6,unbroken,bolivina argentea,259,2003.3
MV1012-BC-6,unbroken,nonionella stella,260,2003.3
MV1012-BC-6,unbroken,NOT FORAM,261,2003.3
MV1012-BC-6,unbroken,nonionella stella,262,2003.3
MV1012-BC-6,unbroken,NOT FORAM,263,2003.3
MV1012-BC-6,broken,NOT FORAM,264,2003.3
MV1012-BC-6,broken,nonionella stella,265,2003.3
MV1012-BC-6,unbroken,NOT FORAM,266,2003.3
MV1012-BC-6,broken,nonionella stella,267,2003.3
MV1012-BC-6,broken,nonionella stella,268,2003.3
MV1012-BC-6,unbroken,NOT FORAM,269,2003.3
MV1012-BC-6,broken,bulimina exilis,270,2003.3
MV1012-BC-6,unbroken,NOT FORAM,271,2003.3
MV1012-BC-6,unbroken,bolivina argentea,272,2003.3
MV1012-BC-6,unbroken,chilostomella oolina,273,2003.3
MV1012-BC-6,unbroken,NOT FORAM,274,2003.3
MV1012-BC-6,broken,nonionella stella,275,2003.3
MV1012-BC-6,broken,bolivina argentea,276,2003.3
MV1012-BC-6,unbroken,NOT FORAM,277,2003.3
MV1012-BC-6,broken,nonionella stella,278,2003.3
MV1012-BC-6,unbroken,NOT FORAM,279,2003.3
MV1012-BC-6,unbroken,bolivina argentea,280,2003.3
MV1012-BC-6,unbroken,nonionella stella,281,2003.3
MV1012-BC-6,unbroken,nonionella stella,282,2003.3
MV1012-BC-6,unbroken,nonionella stella,283,2003.3
MV1012-BC-6,unbroken,bulimina exilis,284,2003.3
MV1012-BC-6,unbroken,nonionella stella,285,2003.3
MV1012-BC-6,unbroken,nonionella stella,286,2003.3
MV1012-BC-6,unbroken,NOT FORAM,287,2003.3
MV1012-BC-6,unbroken,NOT FORAM,288,2003.3
MV1012-BC-6,unbroken,nonionella stella,289,2003.3
MV1012-BC-6,unbroken,bolivina argentea,290,2003.3
MV1012-BC-6,unbroken,bulimina exilis,291,2003.3
MV1012-BC-6,unbroken,NOT FORAM,292,2003.3
MV1012-BC-6,broken,nonionella stella,293,2003.3
MV1012-BC-6,broken,bolivina argentea,294,2003.3
MV1012-BC-6,unbroken,nonionella stella,295,2003.3
MV1012-BC-6,unbroken,nonionella stella,296,2003.3
MV1012-BC-6,unbroken,suggrunda eckisi,297,2003.3
MV1012-BC-6,unbroken,chilostomella oolina,298,2003.3
MV1012-BC-6,unbroken,nonionella stella,299,2003.3
MV1012-BC-6,broken,chilostomella oolina,300,2003.3
MV1012-BC-6,unbroken,nonionella stella,301,2003.3
MV1012-BC-6,unbroken,suggrunda eckisi,302,2003.3
MV1012-BC-6,broken,NOT FORAM,303,2003.3
MV1012-BC-6,unbroken,chilostomella oolina,304,2003.3
MV1012-BC-6,unbroken,nonionella stella,305,2003.3
MV1012-BC-6,unbroken,NOT FORAM,306,2003.3
MV1012-BC-6,unbroken,bolivina argentea,307,2003.3
MV1012-BC-6,unbroken,nonionella stella,308,2003.3
MV1012-BC-6,broken,NOT FORAM,309,2003.3
MV1012-BC-6,unbroken,nonionella stella,310,2003.3
MV1012-BC-6,unbroken,bulimina exilis,311,2003.3
MV1012-BC-6,unbroken,NOT FORAM,312,2003.3
MV1012-BC-6,unbroken,nonionella stella,313,2003.3
MV1012-BC-6,broken,chilostomella oolina,314,2003.3
MV1012-BC-6,broken,nonionella stella,315,2003.3
MV1012-BC-6,unbroken,chilostomella oolina,316,2003.3
MV1012-BC-6,unbroken,suggrunda eckisi,317,2003.3
MV1012-BC-6,unbroken,nonionella stella,318,2003.3
MV1012-BC-6,unbroken,chilostomella oolina,319,2003.3
MV1012-BC-6,broken,nonionella stella,320,2003.3
MV1012-BC-6,unbroken,gyroidina subtenera,321,2003.3
MV1012-BC-6,broken,NOT FORAM,322,2003.3
MV1012-BC-6,unbroken,nonionella stella,323,2003.3
MV1012-BC-6,unbroken,bolivina argentea,324,2003.3
MV1012-BC-6,unbroken,bolivina argentea,325,2003.3
MV1012-BC-6,broken,bolivina argentea,326,2003.3
MV1012-BC-6,broken,bolivina argentea,327,2003.3
MV1012-BC-6,broken,nonionella stella,328,2003.3
MV1012-BC-6,broken,nonionella stella,329,2003.3
MV1012-BC-6,unbroken,suggrunda eckisi,330,2003.3
MV1012-BC-6,unbroken,bolivina sp. a,331,2003.3
MV1012-BC-6,unbroken,bulimina exilis,332,2003.3
MV1012-BC-6,unbroken,nonionella stella,333,2003.3
MV1012-BC-6,unbroken,nonionella stella,334,2003.3
MV1012-BC-6,unbroken,NOT FORAM,335,2003.3
MV1012-BC-6,unbroken,nonionella stella,336,2003.3
MV1012-BC-6,unbroken,NOT FORAM,337,2003.3
MV1012-BC-6,broken,nonionella stella,338,2003.3
MV1012-BC-6,unbroken,bolivina argentea,339,2003.3
MV1012-BC-6,unbroken,NOT FORAM,340,2003.3
MV1012-BC-6,broken,nonionella stella,341,2003.3
MV1012-BC-6,broken,nonionella stella,342,2003.3
MV1012-BC-6,broken,bolivina seminuda,343,2003.3
MV1012-BC-6,unbroken,nonionella stella,344,2003.3
MV1012-BC-6,unbroken,nonionella stella,345,2003.3
MV1012-BC-6,broken,nonionella stella,346,2003.3
MV1012-BC-6,broken,nonionella stella,347,2003.3
MV1012-BC-6,unbroken,NOT FORAM,348,2003.3
MV1012-BC-6,unbroken,bulimina exilis,349,2003.3
MV1012-BC-6,unbroken,nonionella stella,350,2003.3
MV1012-BC-6,broken,NOT FORAM,351,2003.3
MV1012-BC-6,broken,nonionella stella,352,2003.3
MV1012-BC-6,unbroken,bolivina spissa,353,2003.3
MV1012-BC-6,unbroken,bolivina spissa,354,2003.3
MV1012-BC-6,unbroken,globocassidulina subglobosa,355,2003.3
MV1012-BC-6,unbroken,nonionella stella,356,2003.3
MV1012-BC-6,unbroken,bulimina exilis,357,2003.3
MV1012-BC-6,broken,bolivina argentea,358,2003.3
MV1012-BC-6,unbroken,nonionella stella,359,2003.3
MV1012-BC-6,unbroken,bolivina argentea,360,2003.3
MV1012-BC-6,unbroken,nonionella stella,361,2003.3
MV1012-BC-6,broken,nonionella stella,362,2003.3
MV1012-BC-6,unbroken,bolivina spissa,363,2003.3
MV1012-BC-6,broken,nonionella stella,364,2003.3
MV1012-BC-6,unbroken,bulimina exilis,365,2003.3
MV1012-BC-6,unbroken,bolivina argentea,366,2003.3
MV1012-BC-6,broken,chilostomella oolina,367,2003.3
MV1012-BC-6,broken,nonionella stella,368,2003.3
MV1012-BC-6,broken,bulimina exilis,369,2003.3
MV1012-BC-6,broken,bolivina spissa,370,2003.3
MV1012-BC-6,unbroken,nonionella stella,371,2003.3
MV1012-BC-6,unbroken,chilostomella oolina,372,2003.3
MV1012-BC-6,unbroken,nonionella stella,373,2003.3
MV1012-BC-6,unbroken,nonionella stella,374,2003.3
MV1012-BC-6,unbroken,nonionella stella,375,2003.3
MV1012-BC-6,unbroken,nonionella stella,376,2003.3
MV1012-BC-6,unbroken,NOT FORAM,377,2003.3
MV1012-BC-6,unbroken,nonionella stella,378,2003.3
MV1012-BC-6,unbroken,NOT FORAM,379,2003.3
MV1012-BC-6,unbroken,nonionella stella,380,2003.3
MV1012-BC-6,broken,NOT FORAM,381,2003.3
MV1012-BC-6,broken,NOT FORAM,382,2003.3
MV1012-BC-6,unbroken,globocassidulina subglobosa,383,2003.3
MV1012-BC-6,unbroken,NOT FORAM,384,2003.3
MV1012-BC-6,broken,chilostomella oolina,385,2003.3
MV1012-BC-6,unbroken,NOT FORAM,386,2003.3
MV1012-BC-6,unbroken,nonionella stella,387,2003.3
MV1012-BC-6,unbroken,nonionella stella,388,2003.3
MV1012-BC-6,unbroken,chilostomella oolina,389,2003.3
MV1012-BC-6,unbroken,NOT FORAM,390,2003.3
MV1012-BC-6,unbroken,NOT FORAM,391,2003.3
MV1012-BC-6,unbroken,nonionella stella,392,2003.3
MV1012-BC-6,unbroken,nonionella stella,393,2003.3
MV1012-BC-6,broken,bolivina argentea,394,2003.3
MV1012-BC-6,unbroken,nonionella stella,395,2003.3
MV1012-BC-6,broken,bolivina spissa,396,2003.3
MV1012-BC-6,unbroken,nonionella stella,397,2003.3
MV1012-BC-6,unbroken,NOT FORAM,398,2003.3
MV1012-BC-6,unbroken,suggrunda eckisi,399,2003.3
MV1012-BC-6,unbroken,nonionella stella,400,2003.3
MV1012-BC-6,unbroken,NOT FORAM,401,2003.3
MV1012-BC-6,unbroken,nonionella stella,402,2003.3
MV1012-BC-6,unbroken,nonionella stella,403,2003.3
MV1012-BC-6,broken,chilostomella oolina,404,2003.3
MV1012-BC-6,unbroken,nonionella stella,405,2003.3
MV1012-BC-6,unbroken,NOT FORAM,406,2003.3
MV1012-BC-6,unbroken,NOT FORAM,407,2003.3
MV1012-BC-6,unbroken,nonionella stella,408,2003.3
MV1012-BC-6,unbroken,NOT FORAM,409,2003.3
MV1012-BC-6,unbroken,NOT FORAM,410,2003.3
MV1012-BC-6,unbroken,NOT FORAM,411,2003.3
MV1012-BC-6,unbroken,nonionella stella,412,2003.3
MV1012-BC-6,unbroken,nonionella stella,413,2003.3
MV1012-BC-6,unbroken,nonionella stella,414,2003.3
MV1012-BC-6,unbroken,chilostomella oolina,415,2003.3
MV1012-BC-6,unbroken,bolivina argentea,416,2003.3
MV1012-BC-6,unbroken,bolivina argentea,417,2003.3
MV1012-BC-6,unbroken,bolivina argentea,418,2003.3
MV1012-BC-6,unbroken,nonionella stella,419,2003.3
MV1012-BC-6,unbroken,suggrunda eckisi,420,2003.3
MV1012-BC-6,unbroken,NOT FORAM,421,2003.3
MV1012-BC-6,unbroken,NOT FORAM,422,2003.3
MV1012-BC-6,unbroken,bulimina exilis,423,2003.3
MV1012-BC-6,unbroken,NOT FORAM,424,2003.3
MV1012-BC-6,unbroken,bolivina sp. a,425,2003.3
MV1012-BC-6,unbroken,nonionella stella,426,2003.3
MV1012-BC-6,unbroken,nonionella stella,427,2003.3
MV1012-BC-6,broken,chilostomella oolina,428,2003.3
MV1012-BC-6,broken,nonionella stella,429,2003.3
MV1012-BC-6,broken,bulimina exilis,430,2003.3
MV1012-BC-6,broken,bulimina exilis,431,2003.3
MV1012-BC-6,broken,chilostomella oolina,432,2003.3
MV1012-BC-6,unbroken,NOT FORAM,433,2003.3
MV1012-BC-6,unbroken,NOT FORAM,434,2003.3
MV1012-BC-6,unbroken,NOT FORAM,435,2003.3
MV1012-BC-6,unbroken,nonionella stella,436,2003.3
MV1012-BC-6,broken,nonionella stella,437,2003.3
MV1012-BC-6,unbroken,nonionella stella,438,2003.3
MV1012-BC-6,unbroken,NOT FORAM,439,2003.3
MV1012-BC-6,unbroken,lenticulina sp. a,440,2003.3
MV1012-BC-6,unbroken,nonionella stella,441,2003.3
MV1012-BC-6,unbroken,NOT FORAM,442,2003.3
MV1012-BC-6,unbroken,NOT FORAM,443,2003.3
MV1012-BC-6,unbroken,NOT FORAM,444,2003.3
MV1012-BC-6,unbroken,NOT FORAM,445,2003.3
MV1012-BC-6,broken,NOT FORAM,446,2003.3
MV1012-BC-7,unbroken,suggrunda eckisi,1,2002.1
MV1012-BC-7,unbroken,nonionella stella,2,2002.1
MV1012-BC-7,unbroken,nonionella stella,3,2002.1
MV1012-BC-7,broken,bulimina exilis,4,2002.1
MV1012-BC-7,broken,fursenkoina bradyi,5,2002.1
MV1012-BC-7,unbroken,chilostomella oolina,6,2002.1
MV1012-BC-7,unbroken,chilostomella oolina,7,2002.1
MV1012-BC-7,unbroken,nonionella stella,8,2002.1
MV1012-BC-7,unbroken,nonionella stella,9,2002.1
MV1012-BC-7,unbroken,nonionella stella,10,2002.1
MV1012-BC-7,broken,nonionella stella,11,2002.1
MV1012-BC-7,broken,nonionella stella,12,2002.1
MV1012-BC-7,unbroken,bolivina sp. a,13,2002.1
MV1012-BC-7,broken,bolivina argentea,14,2002.1
MV1012-BC-7,broken,NOT FORAM,15,2002.1
MV1012-BC-7,broken,suggrunda eckisi,16,2002.1
MV1012-BC-7,unbroken,NOT FORAM,17,2002.1
MV1012-BC-7,broken,nonionella stella,18,2002.1
MV1012-BC-7,unbroken,NOT FORAM,19,2002.1
MV1012-BC-7,unbroken,NOT FORAM,20,2002.1
MV1012-BC-7,broken,bulimina exilis,21,2002.1
MV1012-BC-7,unbroken,NOT FORAM,22,2002.1
MV1012-BC-7,unbroken,nonionella stella,23,2002.1
MV1012-BC-7,unbroken,nonionella stella,24,2002.1
MV1012-BC-7,broken,suggrunda eckisi,25,2002.1
MV1012-BC-7,unbroken,chilostomella oolina,26,2002.1
MV1012-BC-7,unbroken,suggrunda eckisi,27,2002.1
MV1012-BC-7,broken,bolivina spissa,28,2002.1
MV1012-BC-7,broken,nonionella stella,29,2002.1
MV1012-BC-7,unbroken,NOT FORAM,30,2002.1
MV1012-BC-7,unbroken,NOT FORAM,31,2002.1
MV1012-BC-7,unbroken,NOT FORAM,32,2002.1
MV1012-BC-7,unbroken,nonionella stella,33,2002.1
MV1012-BC-7,broken,bolivina argentea,34,2002.1
MV1012-BC-7,unbroken,nonionella stella,35,2002.1
MV1012-BC-7,broken,bolivina seminuda var. humilis,36,2002.1
MV1012-BC-7,unbroken,nonionella stella,37,2002.1
MV1012-BC-7,unbroken,nonionella stella,38,2002.1
MV1012-BC-7,unbroken,nonionella stella,39,2002.1
MV1012-BC-7,unbroken,chilostomella oolina,40,2002.1
MV1012-BC-7,unbroken,nonionella stella,41,2002.1
MV1012-BC-7,broken,bolivina argentea,42,2002.1
MV1012-BC-7,broken,nonionella stella,43,2002.1
MV1012-BC-7,unbroken,bulimina exilis,44,2002.1
MV1012-BC-7,broken,nonionella stella,45,2002.1
MV1012-BC-7,unbroken,suggrunda eckisi,46,2002.1
MV1012-BC-7,broken,bulimina exilis,47,2002.1
MV1012-BC-7,unbroken,NOT FORAM,48,2002.1
MV1012-BC-7,unbroken,NOT FORAM,49,2002.1
MV1012-BC-7,broken,bolivina sp. a,50,2002.1
MV1012-BC-7,unbroken,bolivina sp. a,51,2002.1
MV1012-BC-7,unbroken,bolivina spissa,52,2002.1
MV1012-BC-7,unbroken,bolivina argentea,53,2002.1
MV1012-BC-7,unbroken,NOT FORAM,54,2002.1
MV1012-BC-7,broken,fursenkoina bradyi,55,2002.1
MV1012-BC-7,broken,bolivina seminuda var. humilis,56,2002.1
MV1012-BC-7,unbroken,bulimina exilis,57,2002.1
MV1012-BC-7,unbroken,chilostomella oolina,58,2002.1
MV1012-BC-7,unbroken,NOT FORAM,59,2002.1
MV1012-BC-7,unbroken,NOT FORAM,60,2002.1
MV1012-BC-7,unbroken,suggrunda eckisi,61,2002.1
MV1012-BC-7,broken,nonionella stella,62,2002.1
MV1012-BC-7,unbroken,nonionella stella,63,2002.1
MV1012-BC-7,broken,nonionella stella,64,2002.1
MV1012-BC-7,unbroken,nonionella stella,65,2002.1
MV1012-BC-7,broken,suggrunda eckisi,66,2002.1
MV1012-BC-7,unbroken,nonionella stella,67,2002.1
MV1012-BC-7,broken,bulimina exilis,68,2002.1
MV1012-BC-7,unbroken,nonionella stella,69,2002.1
MV1012-BC-7,unbroken,nonionella stella,70,2002.1
MV1012-BC-7,unbroken,bulimina exilis,71,2002.1
MV1012-BC-7,unbroken,bulimina exilis,72,2002.1
MV1012-BC-7,unbroken,NOT FORAM,73,2002.1
MV1012-BC-7,broken,suggrunda eckisi,74,2002.1
MV1012-BC-7,unbroken,suggrunda eckisi,75,2002.1
MV1012-BC-7,unbroken,nonionella stella,76,2002.1
MV1012-BC-7,broken,chilostomella oolina,77,2002.1
MV1012-BC-7,broken,bolivina argentea,78,2002.1
MV1012-BC-7,unbroken,nonionella stella,79,2002.1
MV1012-BC-7,unbroken,bulimina exilis,80,2002.1
MV1012-BC-7,broken,chilostomella oolina,81,2002.1
MV1012-BC-7,broken,nonionella stella,82,2002.1
MV1012-BC-7,unbroken,chilostomella oolina,83,2002.1
MV1012-BC-7,broken,chilostomella oolina,84,2002.1
MV1012-BC-7,unbroken,nonionella stella,85,2002.1
MV1012-BC-7,unbroken,nonionella stella,86,2002.1
MV1012-BC-7,broken,bolivina argentea,87,2002.1
MV1012-BC-7,unbroken,nonionella stella,88,2002.1
MV1012-BC-7,unbroken,nonionella stella,89,2002.1
MV1012-BC-7,unbroken,chilostomella oolina,90,2002.1
MV1012-BC-7,unbroken,NOT FORAM,91,2002.1
MV1012-BC-7,unbroken,nonionella stella,92,2002.1
MV1012-BC-7,broken,chilostomella oolina,93,2002.1
MV1012-BC-7,unbroken,chilostomella oolina,94,2002.1
MV1012-BC-7,unbroken,bulimina exilis,95,2002.1
MV1012-BC-7,broken,bolivina argentea,96,2002.1
MV1012-BC-7,unbroken,nonionella stella,97,2002.1
MV1012-BC-7,unbroken,chilostomella oolina,98,2002.1
MV1012-BC-7,broken,bolivina argentea,99,2002.1
MV1012-BC-7,broken,bolivina argentea,100,2002.1
MV1012-BC-7,broken,chilostomella oolina,101,2002.1
MV1012-BC-7,broken,bulimina exilis,102,2002.1
MV1012-BC-7,unbroken,chilostomella oolina,103,2002.1
MV1012-BC-7,broken,bolivina argentea,104,2002.1
MV1012-BC-7,unbroken,nonionella stella,105,2002.1
MV1012-BC-7,unbroken,chilostomella oolina,106,2002.1
MV1012-BC-7,broken,NOT FORAM,107,2002.1
MV1012-BC-7,unbroken,bolivina sp. a,108,2002.1
MV1012-BC-7,unbroken,bolivina sp. a,109,2002.1
MV1012-BC-7,broken,bolivina argentea,110,2002.1
MV1012-BC-7,unbroken,nonionella stella,111,2002.1
MV1012-BC-7,unbroken,NOT FORAM,112,2002.1
MV1012-BC-7,unbroken,nonionella stella,113,2002.1
MV1012-BC-7,broken,bolivina argentea,114,2002.1
MV1012-BC-7,broken,chilostomella oolina,115,2002.1
MV1012-BC-7,unbroken,chilostomella oolina,116,2002.1
MV1012-BC-7,unbroken,nonionella stella,117,2002.1
